ClientId;CreditStatus
263417;Reprovado
235234;Reprovado
619348;Bloqueado
574300;Reprovado
285758;Reprovado
220113;Ativo
429888;Ativo
478752;Reprovado
248231;Ativo
295139;Ativo
692259;Reprovado
191806;Reprovado
959960;Ativo
392753;Bloqueado
811072;Ativo
796173;Reprovado
113916;Ativo
956302;Reprovado
566281;Reprovado
477668;Reprovado
343906;Ativo
467696;Reprovado
856696;Reprovado
435750;Bloqueado
493482;Ativo
972630;Ativo
128351;Reprovado
653172;Reprovado
787417;Ativo
927327;Reprovado
367620;Reprovado
46198;Reprovado
877718;Reprovado
497956;Reprovado
653486;Ativo
265095;Ativo
942526;Bloqueado
44826;Ativo
515625;Ativo
514666;Ativo
572692;Reprovado
490909;Reprovado
810193;Reprovado
903753;Aprovado
159276;Ativo
572123;Ativo
435804;Ativo
393899;Reprovado
674689;Reprovado
635301;Ativo
476549;Reprovado
618905;Ativo
828674;Ativo
456799;Reprovado
660211;Reprovado
747799;Ativo
579805;Reprovado
897688;Ativo
597679;Reprovado
964099;Reprovado
151282;Ativo
452125;Ativo
442509;Reprovado
560464;Reprovado
136597;Ativo
300757;Ativo
243205;Reprovado
717558;Reprovado
310600;Ativo
561384;Ativo
328088;Ativo
264439;Reprovado
739722;Reprovado
400897;Reprovado
355515;Ativo
628848;Reprovado
609850;Ativo
38844;Ativo
824507;Reprovado
350526;Ativo
653428;Ativo
897747;Reprovado
23249;Ativo
448743;Ativo
859846;Reprovado
446459;Bloqueado
195665;Reprovado
708312;Ativo
576601;Ativo
267284;Ativo
710128;Reprovado
200721;Ativo
291714;Ativo
625356;Reprovado
886956;Ativo
21884;Reprovado
289821;Reprovado
765035;Reprovado
115033;Reprovado
77794;Reprovado
584919;Ativo
201175;Ativo
498814;Reprovado
23109;Ativo
983706;Ativo
379932;Ativo
722459;Ativo
666745;Reprovado
726887;Ativo
430670;Reprovado
882993;Ativo
590523;Reprovado
122022;Ativo
931512;Reprovado
372016;Ativo
360790;Ativo
258933;Reprovado
506914;Ativo
907956;Reprovado
755804;Reprovado
929732;Ativo
282447;Ativo
861474;Ativo
432792;Reprovado
527599;Reprovado
781151;Ativo
39880;Ativo
277135;Ativo
410332;Reprovado
883515;Reprovado
582130;Ativo
651983;Reprovado
533470;Ativo
890157;Ativo
402877;Bloqueado
948307;Reprovado
23039;Ativo
387566;Reprovado
952420;Reprovado
661293;Reprovado
313456;Bloqueado
783344;Ativo
963782;Reprovado
618644;Ativo
139640;Ativo
634191;Reprovado
656808;Reprovado
84850;Reprovado
621303;Ativo
634881;Ativo
732748;Reprovado
562994;Ativo
520462;Ativo
172639;Ativo
316381;Ativo
259815;Ativo
513670;Ativo
936957;Ativo
356255;Reprovado
797344;Ativo
440311;Ativo
641541;Ativo
209529;Ativo
718919;Reprovado
613043;Ativo
408891;Ativo
201594;Ativo
243764;Ativo
345887;Reprovado
228552;Reprovado
854559;Reprovado
535631;Bloqueado
818383;Reprovado
66738;Ativo
152352;Reprovado
350112;Reprovado
627880;Reprovado
665047;Reprovado
571213;Bloqueado
961444;Bloqueado
562304;Bloqueado
169730;Ativo
181133;Ativo
667690;Reprovado
749184;Reprovado
607503;Reprovado
834073;Bloqueado
525087;Ativo
813461;Reprovado
825810;Aprovado
711708;Ativo
711159;Ativo
952669;Ativo
56068;Ativo
920458;Reprovado
375906;Bloqueado
796144;Ativo
416080;Ativo
541128;Reprovado
381706;Reprovado
278061;Reprovado
611646;Ativo
339964;Ativo
556047;Ativo
747839;Ativo
388386;Reprovado
278139;Reprovado
16781;Ativo
227161;Reprovado
395824;Reprovado
40277;Bloqueado
206339;Ativo
472031;Reprovado
649174;Reprovado
907294;Reprovado
507600;Ativo
23827;Ativo
288811;Ativo
631065;Reprovado
272549;Reprovado
563280;Ativo
635036;Reprovado
519888;Reprovado
435074;Ativo
519289;Reprovado
198110;Ativo
616591;Bloqueado
35620;Reprovado
540641;Ativo
97280;Ativo
391506;Ativo
972787;Ativo
408735;Reprovado
496413;Reprovado
261370;Ativo
98265;Reprovado
116893;Reprovado
598341;Reprovado
102677;Reprovado
188334;Reprovado
372535;Reprovado
66091;Reprovado
689887;Ativo
545363;Ativo
881740;Ativo
664293;Bloqueado
198288;Reprovado
669603;Reprovado
575131;Ativo
544503;Reprovado
909039;Ativo
423606;Ativo
873823;Ativo
866;Reprovado
767566;Reprovado
702593;Reprovado
300382;Reprovado
28188;Reprovado
567865;Ativo
148474;Ativo
239736;Bloqueado
445216;Ativo
647228;Reprovado
702299;Reprovado
93135;Ativo
421273;Ativo
285114;Ativo
878102;Ativo
937896;Ativo
275104;Ativo
354230;Bloqueado
33388;Reprovado
966053;Ativo
799100;Ativo
101308;Ativo
643451;Ativo
405289;Bloqueado
268584;Ativo
561049;Reprovado
64070;Ativo
711682;Ativo
515289;Reprovado
55088;Reprovado
626052;Reprovado
388745;Reprovado
339173;Ativo
804262;Ativo
536358;Reprovado
532022;Reprovado
334682;Ativo
337858;Reprovado
972402;Ativo
808746;Ativo
778349;Reprovado
673915;Reprovado
425537;Reprovado
517201;Ativo
417864;Reprovado
51837;Reprovado
466593;Ativo
799944;Reprovado
84835;Reprovado
833974;Bloqueado
344092;Reprovado
16570;Reprovado
258411;Reprovado
1195;Bloqueado
811090;Reprovado
187520;Reprovado
609516;Ativo
357567;Reprovado
219800;Ativo
386881;Reprovado
494669;Reprovado
796343;Bloqueado
478847;Ativo
538291;Ativo
363233;Reprovado
423044;Ativo
109342;Reprovado
405163;Reprovado
520513;Reprovado
716940;Ativo
243980;Reprovado
734348;Reprovado
711210;Ativo
589366;Ativo
522212;Reprovado
647781;Ativo
805449;Ativo
613782;Reprovado
168611;Reprovado
263091;Reprovado
264484;Ativo
49394;Reprovado
8979;Ativo
578670;Ativo
383330;Reprovado
466609;Reprovado
452131;Reprovado
539334;Ativo
103114;Ativo
523450;Ativo
824820;Ativo
604395;Bloqueado
66752;Reprovado
865954;Ativo
401825;Ativo
305725;Reprovado
724294;Reprovado
87185;Reprovado
291775;Reprovado
823335;Ativo
24426;Ativo
924900;Ativo
588422;Reprovado
474744;Reprovado
467103;Reprovado
418078;Reprovado
625655;Reprovado
280975;Reprovado
894691;Ativo
560594;Ativo
855389;Ativo
623737;Reprovado
382010;Reprovado
119796;Ativo
567388;Ativo
36953;Ativo
443112;Reprovado
830636;Ativo
459612;Bloqueado
274165;Ativo
842120;Bloqueado
386695;Ativo
737868;Reprovado
332531;Ativo
796602;Ativo
52599;Reprovado
884860;Ativo
525055;Reprovado
343804;Ativo
750097;Reprovado
31181;Ativo
750932;Reprovado
97412;Reprovado
204552;Reprovado
621595;Ativo
94660;Reprovado
611329;Ativo
99816;Ativo
61856;Ativo
823018;Ativo
281220;Reprovado
412744;Reprovado
737415;Reprovado
436024;Reprovado
545031;Reprovado
866480;Ativo
296335;Ativo
759318;Reprovado
149893;Ativo
196052;Reprovado
670994;Ativo
706044;Ativo
561528;Reprovado
796931;Ativo
150529;Ativo
726995;Ativo
511501;Ativo
378752;Ativo
91286;Reprovado
989940;Ativo
3859;Reprovado
279919;Ativo
434060;Reprovado
299386;Ativo
880454;Reprovado
355221;Ativo
412901;Reprovado
804171;Reprovado
295619;Ativo
376882;Ativo
976597;Ativo
387484;Reprovado
521744;Ativo
496267;Ativo
84790;Ativo
634317;Reprovado
512140;Reprovado
26968;Reprovado
80553;Ativo
518621;Ativo
486437;Reprovado
862595;Reprovado
651049;Reprovado
763777;Reprovado
500146;Reprovado
839102;Bloqueado
660257;Reprovado
243747;Reprovado
322969;Reprovado
451988;Ativo
205949;Reprovado
539984;Ativo
392786;Bloqueado
699403;Reprovado
367478;Reprovado
384066;Reprovado
814874;Reprovado
484911;Reprovado
799667;Ativo
378735;Reprovado
697333;Ativo
865261;Reprovado
743802;Ativo
330486;Reprovado
320525;Reprovado
190429;Ativo
762200;Ativo
31322;Ativo
526025;Ativo
474659;Reprovado
783814;Reprovado
6247;Reprovado
254034;Reprovado
478556;Ativo
426303;Ativo
16886;Ativo
471413;Reprovado
263013;Reprovado
46196;Reprovado
476164;Reprovado
600957;Reprovado
556162;Ativo
657576;Reprovado
827939;Ativo
930705;Reprovado
68750;Bloqueado
698244;Bloqueado
211665;Reprovado
707587;Ativo
722925;Reprovado
805785;Ativo
548674;Reprovado
737884;Ativo
861504;Ativo
754550;Reprovado
118654;Ativo
322755;Reprovado
214451;Ativo
664443;Reprovado
285027;Reprovado
500657;Reprovado
621551;Ativo
792498;Reprovado
904540;Reprovado
899830;Ativo
294972;Ativo
876741;Reprovado
990058;Reprovado
5220;Bloqueado
571810;Reprovado
233707;Ativo
46252;Reprovado
938366;Reprovado
362917;Aprovado
690143;Reprovado
705697;Ativo
710079;Reprovado
667996;Ativo
227357;Ativo
112936;Ativo
824290;Ativo
320309;Bloqueado
912526;Ativo
697113;Bloqueado
636971;Bloqueado
399822;Reprovado
757629;Reprovado
669568;Ativo
314677;Bloqueado
956334;Reprovado
690267;Bloqueado
806346;Reprovado
806877;Ativo
895930;Ativo
122355;Ativo
367620;Reprovado
840643;Bloqueado
875356;Ativo
355748;Reprovado
659449;Reprovado
861351;Reprovado
497648;Ativo
814702;Bloqueado
686879;Reprovado
547894;Ativo
805311;Ativo
449604;Bloqueado
202596;Bloqueado
700963;Ativo
278966;Reprovado
166624;Ativo
612992;Bloqueado
337203;Reprovado
623357;Ativo
976343;Ativo
515418;Ativo
22290;Reprovado
375347;Reprovado
254980;Ativo
846458;Reprovado
675152;Ativo
914624;Ativo
238483;Reprovado
445541;Reprovado
172881;Ativo
769661;Ativo
365629;Reprovado
658147;Ativo
870519;Bloqueado
925626;Ativo
352312;Ativo
421374;Reprovado
611472;Bloqueado
894831;Reprovado
579899;Ativo
198814;Reprovado
446762;Reprovado
444001;Ativo
354616;Ativo
103065;Ativo
513016;Bloqueado
515564;Ativo
3220;Ativo
990751;Reprovado
928268;Ativo
820910;Ativo
462050;Ativo
997341;Aprovado
38142;Ativo
357133;Ativo
426449;Reprovado
558219;Ativo
193628;Bloqueado
663880;Ativo
343453;Ativo
968908;Ativo
455594;Ativo
84928;Ativo
655939;Ativo
867616;Ativo
82734;Ativo
480311;Ativo
484282;Ativo
255452;Ativo
179780;Ativo
656582;Reprovado
165720;Bloqueado
242742;Reprovado
865806;Ativo
709512;Reprovado
485278;Ativo
788426;Ativo
432026;Reprovado
995148;Reprovado
191342;Reprovado
855136;Reprovado
2281;Ativo
796949;Ativo
719979;Reprovado
788706;Ativo
793326;Reprovado
414343;Reprovado
634531;Ativo
702173;Reprovado
23455;Reprovado
692012;Ativo
258011;Reprovado
782846;Ativo
943742;Reprovado
569847;Reprovado
993567;Reprovado
386776;Ativo
734814;Ativo
771993;Ativo
749363;Reprovado
222357;Reprovado
14052;Reprovado
488071;Reprovado
597956;Reprovado
817163;Reprovado
290752;Ativo
701335;Reprovado
603235;Ativo
992194;Reprovado
993571;Reprovado
75762;Ativo
667365;Ativo
178567;Ativo
61684;Reprovado
165471;Ativo
14595;Reprovado
770839;Reprovado
483010;Ativo
313188;Reprovado
882882;Ativo
447438;Reprovado
814945;Ativo
735640;Ativo
912729;Reprovado
1925;Reprovado
963371;Ativo
345438;Reprovado
443869;Bloqueado
276267;Ativo
595277;Reprovado
459231;Ativo
763899;Reprovado
565779;Reprovado
147324;Ativo
633978;Reprovado
573481;Reprovado
288990;Ativo
70512;Ativo
120494;Ativo
132218;Ativo
766339;Reprovado
934371;Ativo
101263;Reprovado
58056;Ativo
844443;Ativo
941153;Reprovado
205229;Reprovado
364890;Reprovado
622171;Ativo
148301;Bloqueado
537312;Reprovado
534141;Ativo
405844;Reprovado
655053;Reprovado
100090;Bloqueado
575305;Ativo
364231;Ativo
855821;Ativo
417199;Reprovado
729929;Ativo
780410;Bloqueado
973130;Bloqueado
434177;Reprovado
692082;Reprovado
50321;Ativo
820470;Ativo
231858;Ativo
979637;Ativo
750146;Ativo
55541;Bloqueado
319354;Reprovado
234584;Reprovado
114746;Reprovado
323223;Ativo
987644;Reprovado
387809;Ativo
193836;Bloqueado
509831;Reprovado
543421;Reprovado
298676;Ativo
358976;Reprovado
202537;Ativo
864882;Ativo
166307;Reprovado
456751;Reprovado
217910;Reprovado
663058;Ativo
939286;Ativo
458672;Reprovado
406395;Ativo
263262;Reprovado
422348;Ativo
58021;Bloqueado
585939;Reprovado
791746;Reprovado
981661;Reprovado
904306;Reprovado
819274;Ativo
283632;Reprovado
266467;Reprovado
933803;Reprovado
714271;Ativo
639216;Ativo
663862;Reprovado
817257;Bloqueado
830844;Ativo
753897;Reprovado
430890;Ativo
50986;Ativo
619494;Ativo
238769;Reprovado
107770;Ativo
640605;Bloqueado
376608;Reprovado
5575;Bloqueado
978050;Reprovado
398751;Ativo
182216;Ativo
461314;Ativo
205242;Ativo
732275;Ativo
382186;Aprovado
397589;Ativo
753131;Ativo
203432;Reprovado
788657;Ativo
90759;Reprovado
205363;Ativo
772416;Ativo
829888;Reprovado
918081;Reprovado
797635;Reprovado
711497;Ativo
910509;Ativo
444112;Reprovado
953049;Reprovado
645091;Ativo
946753;Ativo
776555;Ativo
379240;Reprovado
977681;Bloqueado
335055;Ativo
595890;Reprovado
793974;Reprovado
749973;Reprovado
294139;Ativo
365605;Reprovado
928912;Reprovado
84839;Ativo
799219;Bloqueado
638034;Reprovado
933412;Reprovado
525349;Reprovado
908621;Ativo
135233;Ativo
471422;Ativo
688815;Ativo
347067;Ativo
470943;Reprovado
406082;Reprovado
580377;Reprovado
693907;Reprovado
640643;Reprovado
947934;Ativo
44658;Ativo
845211;Reprovado
571532;Reprovado
649078;Reprovado
958275;Ativo
52505;Bloqueado
82883;Bloqueado
824459;Reprovado
220981;Ativo
499433;Reprovado
422934;Reprovado
51759;Ativo
322992;Ativo
484948;Aprovado
320851;Reprovado
477565;Reprovado
316972;Reprovado
29793;Reprovado
643434;Reprovado
718195;Ativo
487595;Reprovado
577150;Ativo
396555;Ativo
160700;Ativo
513466;Reprovado
301638;Ativo
725995;Reprovado
936273;Ativo
25322;Ativo
570155;Ativo
789218;Reprovado
472152;Ativo
345161;Ativo
629074;Reprovado
780863;Ativo
233726;Ativo
874645;Ativo
727271;Ativo
810819;Ativo
879266;Reprovado
834464;Reprovado
763678;Ativo
533542;Aprovado
174624;Ativo
509088;Reprovado
937106;Reprovado
378165;Reprovado
88356;Ativo
731683;Ativo
335995;Reprovado
595555;Ativo
8856;Reprovado
49413;Reprovado
942661;Ativo
487481;Ativo
870242;Ativo
802113;Reprovado
470752;Ativo
581076;Ativo
238788;Reprovado
253567;Reprovado
693696;Reprovado
931719;Ativo
87728;Ativo
895480;Reprovado
826574;Ativo
256562;Reprovado
876234;Reprovado
633740;Reprovado
743645;Reprovado
151579;Reprovado
285824;Ativo
425798;Reprovado
230944;Reprovado
980012;Reprovado
153219;Reprovado
572082;Reprovado
630954;Ativo
119378;Ativo
107164;Reprovado
363087;Reprovado
987857;Ativo
688637;Ativo
341877;Ativo
919993;Ativo
907151;Reprovado
295116;Reprovado
488592;Reprovado
506892;Reprovado
87217;Bloqueado
25664;Reprovado
527974;Reprovado
31196;Reprovado
49165;Reprovado
95884;Ativo
611726;Ativo
92343;Ativo
874986;Ativo
888087;Ativo
323366;Ativo
286257;Bloqueado
208995;Reprovado
698026;Reprovado
317462;Reprovado
549812;Ativo
41614;Ativo
196591;Reprovado
258372;Reprovado
422929;Reprovado
407824;Ativo
970002;Ativo
660392;Ativo
111940;Reprovado
650451;Ativo
288288;Reprovado
619182;Ativo
77618;Reprovado
92345;Reprovado
206730;Ativo
185738;Ativo
225092;Reprovado
179143;Ativo
593931;Ativo
118072;Reprovado
740848;Reprovado
526913;Ativo
689994;Reprovado
33103;Ativo
365824;Reprovado
29563;Ativo
577077;Ativo
217150;Ativo
259311;Ativo
98092;Reprovado
32856;Reprovado
601383;Ativo
252552;Bloqueado
100983;Ativo
501735;Ativo
765625;Reprovado
69142;Reprovado
256655;Ativo
8066;Ativo
36474;Ativo
888743;Ativo
620063;Bloqueado
664064;Reprovado
921801;Reprovado
971466;Reprovado
864613;Ativo
800290;Ativo
402975;Ativo
283048;Ativo
206883;Reprovado
67935;Reprovado
754271;Reprovado
88876;Reprovado
719616;Reprovado
449677;Ativo
790309;Ativo
890705;Ativo
589667;Reprovado
481257;Ativo
839664;Reprovado
531829;Reprovado
290107;Ativo
645096;Ativo
562548;Ativo
355832;Reprovado
13642;Ativo
933729;Ativo
380440;Ativo
556415;Ativo
60902;Ativo
430269;Ativo
401362;Bloqueado
13174;Reprovado
178611;Reprovado
872131;Ativo
456975;Reprovado
271940;Reprovado
73147;Reprovado
875808;Ativo
503639;Reprovado
358418;Ativo
692697;Ativo
918909;Reprovado
757140;Ativo
545023;Reprovado
497572;Ativo
694696;Reprovado
326149;Ativo
29908;Ativo
437662;Ativo
255987;Ativo
200258;Reprovado
186164;Ativo
744909;Reprovado
700577;Ativo
442270;Reprovado
456707;Bloqueado
173396;Aprovado
723549;Ativo
478969;Ativo
510894;Reprovado
517547;Ativo
258259;Ativo
29433;Reprovado
107389;Reprovado
461426;Ativo
525422;Ativo
834169;Reprovado
565986;Ativo
384218;Reprovado
49440;Ativo
540142;Ativo
77631;Ativo
830811;Ativo
658506;Ativo
490314;Reprovado
747929;Reprovado
722692;Reprovado
657795;Reprovado
227561;Ativo
608010;Ativo
529001;Ativo
65906;Ativo
706845;Reprovado
175400;Ativo
331558;Ativo
883764;Reprovado
889940;Bloqueado
396807;Ativo
637167;Reprovado
541322;Reprovado
952727;Ativo
106821;Reprovado
947649;Ativo
891621;Reprovado
651105;Reprovado
234496;Reprovado
896646;Reprovado
963993;Reprovado
961557;Reprovado
790180;Ativo
909038;Reprovado
46400;Reprovado
855825;Ativo
782133;Ativo
838369;Aprovado
791244;Reprovado
788637;Reprovado
929357;Reprovado
185511;Ativo
798540;Reprovado
248791;Reprovado
810087;Reprovado
212542;Ativo
113621;Reprovado
567790;Ativo
645302;Ativo
114474;Ativo
359758;Bloqueado
911377;Ativo
238659;Reprovado
468972;Ativo
358908;Reprovado
981461;Ativo
675686;Ativo
297023;Ativo
307776;Ativo
620112;Ativo
988025;Ativo
453543;Reprovado
322838;Reprovado
157061;Reprovado
137877;Ativo
438749;Reprovado
242720;Ativo
50388;Reprovado
357584;Ativo
441330;Ativo
255255;Ativo
681733;Ativo
221577;Bloqueado
146987;Bloqueado
325774;Reprovado
721322;Reprovado
340751;Ativo
39715;Reprovado
228170;Ativo
965179;Reprovado
618201;Ativo
237567;Reprovado
215895;Reprovado
821229;Reprovado
986797;Reprovado
757579;Ativo
567926;Ativo
806815;Ativo
971342;Reprovado
992765;Reprovado
685754;Ativo
492555;Ativo
203391;Bloqueado
38995;Reprovado
665220;Reprovado
388790;Ativo
784934;Reprovado
955948;Reprovado
247759;Ativo
363355;Ativo
16409;Reprovado
963920;Ativo
640734;Bloqueado
77595;Reprovado
312730;Reprovado
816371;Ativo
159831;Reprovado
473891;Reprovado
407362;Reprovado
356347;Reprovado
928171;Reprovado
691746;Reprovado
790555;Reprovado
390977;Reprovado
610593;Reprovado
48476;Reprovado
393856;Ativo
158221;Ativo
748391;Ativo
213783;Ativo
1851;Reprovado
610137;Ativo
909528;Ativo
858047;Reprovado
802351;Reprovado
70624;Ativo
553434;Ativo
419238;Ativo
648760;Bloqueado
3050;Reprovado
199278;Reprovado
417641;Reprovado
484372;Ativo
400593;Ativo
293790;Ativo
951713;Reprovado
285326;Ativo
476034;Reprovado
940953;Ativo
435587;Reprovado
897612;Ativo
719106;Reprovado
370036;Reprovado
14744;Ativo
934319;Reprovado
889097;Ativo
576197;Reprovado
764229;Reprovado
63818;Reprovado
850229;Reprovado
209441;Ativo
502386;Ativo
150552;Ativo
464859;Ativo
98816;Ativo
894588;Ativo
1867;Ativo
560333;Reprovado
340302;Reprovado
438866;Ativo
77769;Reprovado
466790;Reprovado
797959;Bloqueado
632827;Reprovado
241043;Reprovado
237902;Ativo
278755;Reprovado
523184;Reprovado
878521;Reprovado
301012;Ativo
339110;Reprovado
385969;Reprovado
432154;Ativo
533609;Ativo
595916;Reprovado
435405;Ativo
100547;Ativo
604743;Ativo
663487;Ativo
415011;Ativo
687794;Ativo
738253;Reprovado
964399;Reprovado
404833;Ativo
589313;Ativo
99295;Bloqueado
599351;Reprovado
46214;Aprovado
665471;Ativo
711166;Ativo
714997;Reprovado
471359;Ativo
10511;Reprovado
914024;Ativo
776378;Reprovado
193168;Reprovado
656686;Ativo
690880;Ativo
575725;Ativo
330910;Reprovado
712103;Reprovado
665393;Reprovado
692231;Ativo
375639;Ativo
53385;Reprovado
720450;Ativo
525558;Ativo
966896;Reprovado
807345;Bloqueado
520440;Reprovado
125751;Ativo
470162;Ativo
226454;Ativo
319941;Reprovado
5099;Reprovado
367896;Ativo
358558;Ativo
657286;Ativo
669731;Reprovado
208939;Bloqueado
130770;Ativo
971106;Ativo
806771;Reprovado
674252;Reprovado
915100;Reprovado
338966;Ativo
1608;Ativo
780743;Reprovado
331415;Reprovado
640703;Ativo
367471;Ativo
334696;Aprovado
882485;Reprovado
874285;Ativo
597760;Ativo
924466;Reprovado
19679;Reprovado
786736;Reprovado
208223;Ativo
239010;Reprovado
228034;Ativo
952291;Ativo
386345;Ativo
633838;Ativo
311224;Ativo
630324;Reprovado
908046;Ativo
546925;Ativo
936681;Reprovado
216191;Ativo
744942;Reprovado
212509;Reprovado
761306;Reprovado
379901;Ativo
560332;Reprovado
777952;Reprovado
29704;Ativo
452751;Reprovado
537572;Ativo
371951;Reprovado
850691;Reprovado
632786;Ativo
117107;Reprovado
688589;Ativo
396917;Reprovado
507928;Ativo
589520;Ativo
120112;Ativo
35742;Reprovado
326829;Ativo
679070;Ativo
833061;Reprovado
613085;Reprovado
866420;Reprovado
637380;Ativo
657940;Ativo
268476;Reprovado
218187;Reprovado
154037;Reprovado
306845;Ativo
222543;Reprovado
952647;Ativo
626672;Reprovado
303383;Reprovado
317414;Reprovado
916452;Reprovado
14102;Ativo
552459;Bloqueado
892462;Ativo
17537;Reprovado
934766;Ativo
763455;Ativo
719480;Ativo
408413;Ativo
888813;Ativo
494257;Ativo
38033;Bloqueado
414295;Reprovado
192352;Reprovado
536564;Reprovado
114194;Ativo
658384;Reprovado
864747;Reprovado
843098;Bloqueado
357009;Reprovado
486486;Reprovado
322199;Ativo
712384;Reprovado
512326;Reprovado
303151;Ativo
590859;Ativo
563859;Ativo
720667;Ativo
440028;Reprovado
830679;Reprovado
43985;Reprovado
639424;Ativo
862165;Ativo
359421;Ativo
606731;Bloqueado
295577;Reprovado
420987;Ativo
917749;Reprovado
294690;Reprovado
358745;Reprovado
906632;Ativo
492342;Ativo
3233;Reprovado
482596;Reprovado
904990;Ativo
708979;Ativo
609714;Ativo
137095;Ativo
571278;Reprovado
123788;Reprovado
43074;Reprovado
898815;Reprovado
852744;Ativo
98980;Ativo
716178;Ativo
987814;Reprovado
837916;Reprovado
937166;Ativo
438379;Reprovado
111693;Ativo
683713;Ativo
991900;Ativo
576420;Reprovado
626345;Reprovado
630674;Ativo
516161;Reprovado
560016;Ativo
986483;Reprovado
832051;Ativo
444905;Ativo
370958;Reprovado
853951;Ativo
702634;Ativo
84735;Ativo
701217;Bloqueado
580567;Reprovado
245773;Reprovado
445633;Reprovado
868258;Ativo
212113;Ativo
540022;Ativo
425797;Ativo
590659;Reprovado
335265;Ativo
42736;Reprovado
575858;Reprovado
754670;Reprovado
293080;Reprovado
243127;Reprovado
503297;Ativo
884420;Ativo
512595;Reprovado
537662;Reprovado
568769;Ativo
10006;Reprovado
558886;Reprovado
68200;Reprovado
968376;Reprovado
313787;Ativo
457721;Ativo
395471;Reprovado
407971;Reprovado
965690;Ativo
291879;Ativo
761694;Reprovado
395585;Reprovado
942700;Reprovado
503008;Reprovado
750639;Ativo
146749;Ativo
225588;Reprovado
400166;Ativo
608899;Ativo
112733;Ativo
57987;Ativo
917988;Reprovado
869285;Ativo
546611;Ativo
728907;Reprovado
623313;Reprovado
400014;Ativo
980661;Ativo
843952;Ativo
318903;Reprovado
896438;Ativo
460860;Ativo
989867;Reprovado
537206;Reprovado
777184;Reprovado
165757;Ativo
590117;Ativo
954168;Reprovado
561556;Reprovado
974518;Ativo
463948;Reprovado
305224;Ativo
67938;Ativo
450645;Reprovado
731365;Reprovado
919535;Reprovado
855924;Ativo
713404;Ativo
867763;Ativo
802024;Reprovado
9686;Reprovado
920640;Ativo
598249;Reprovado
370114;Reprovado
877171;Ativo
350449;Ativo
503467;Reprovado
828642;Ativo
441497;Ativo
817265;Ativo
47542;Ativo
588169;Ativo
291367;Reprovado
79255;Reprovado
79022;Ativo
33494;Reprovado
942227;Ativo
219672;Reprovado
105315;Ativo
833733;Reprovado
294663;Reprovado
157016;Ativo
647807;Ativo
962714;Ativo
452716;Ativo
230336;Reprovado
200231;Bloqueado
860067;Reprovado
326157;Reprovado
333921;Ativo
719411;Reprovado
149066;Ativo
926443;Ativo
503210;Reprovado
922198;Ativo
82040;Bloqueado
56989;Ativo
544696;Ativo
420291;Ativo
94214;Reprovado
553699;Ativo
779683;Ativo
609037;Bloqueado
740788;Reprovado
678330;Reprovado
638942;Ativo
999853;Ativo
499292;Reprovado
619373;Reprovado
705857;Ativo
183576;Reprovado
533396;Ativo
760388;Ativo
13954;Ativo
623547;Reprovado
342590;Ativo
355624;Reprovado
927075;Ativo
194245;Ativo
700026;Reprovado
943128;Reprovado
932490;Ativo
509507;Reprovado
357050;Reprovado
151402;Ativo
435090;Reprovado
253499;Reprovado
339075;Reprovado
346001;Reprovado
863821;Reprovado
494068;Reprovado
916113;Reprovado
860442;Ativo
223920;Ativo
493631;Reprovado
758010;Reprovado
22871;Ativo
88853;Aprovado
36133;Reprovado
372146;Reprovado
150206;Ativo
850282;Bloqueado
615948;Reprovado
185954;Ativo
714976;Bloqueado
302651;Reprovado
236651;Ativo
261939;Reprovado
6605;Ativo
721578;Ativo
874648;Reprovado
272460;Reprovado
919243;Ativo
635824;Reprovado
885425;Ativo
905022;Ativo
999148;Ativo
612908;Reprovado
589137;Ativo
167857;Ativo
196632;Reprovado
301221;Ativo
686248;Reprovado
811810;Bloqueado
379586;Ativo
287529;Reprovado
917567;Ativo
598772;Reprovado
387078;Ativo
297443;Bloqueado
742829;Bloqueado
363956;Ativo
924113;Ativo
821785;Ativo
298276;Reprovado
388530;Ativo
517436;Ativo
358109;Reprovado
243559;Bloqueado
159018;Reprovado
947736;Reprovado
389413;Ativo
456171;Reprovado
489771;Reprovado
657989;Reprovado
684018;Ativo
587310;Ativo
786137;Ativo
965092;Reprovado
472964;Reprovado
616819;Reprovado
479472;Reprovado
145821;Ativo
378025;Reprovado
913644;Reprovado
163290;Bloqueado
963361;Reprovado
112507;Reprovado
388484;Ativo
97205;Reprovado
672864;Ativo
474644;Bloqueado
833346;Reprovado
760391;Ativo
819988;Ativo
296379;Reprovado
792436;Reprovado
890049;Reprovado
763427;Reprovado
854023;Ativo
822305;Reprovado
36505;Reprovado
340696;Reprovado
600197;Reprovado
853009;Reprovado
315803;Ativo
283654;Ativo
187092;Reprovado
930850;Reprovado
448563;Reprovado
661815;Bloqueado
201440;Reprovado
642436;Reprovado
307685;Ativo
44565;Ativo
837244;Ativo
982203;Reprovado
455851;Ativo
394044;Reprovado
737625;Reprovado
744227;Reprovado
802745;Reprovado
593959;Ativo
306048;Ativo
613474;Bloqueado
158107;Ativo
143983;Reprovado
289108;Ativo
134043;Ativo
202880;Reprovado
490;Reprovado
393518;Ativo
349786;Ativo
145237;Reprovado
461516;Ativo
617925;Ativo
909013;Ativo
141964;Ativo
408679;Reprovado
585341;Ativo
106015;Reprovado
484217;Ativo
921294;Reprovado
583189;Reprovado
420962;Ativo
348812;Ativo
